144
0	0	0	22	-999	-999	2	0	1	1000	0	0	0	0	0	
1	12	22	0	-999	-999	2	100000	0	0	0	0	0	0	0	
2	40	8	4	-999	-999	2	0	0	0	0	0	0	0	0	
3	40	10	4	-999	-999	2	0	0	0	0	0	0	0	0	
4	40	14	4	-999	-999	2	0	0	0	0	0	0	0	0	
5	40	12	4	-999	-999	2	0	0	0	0	0	0	0	0	
6	40	22	10	-999	-999	2	0	0	0	0	0	0	0	0	
7	40	16	4	-999	-999	2	0	0	0	0	0	0	0	0	
8	40	20	10	-999	-999	2	0	0	0	0	0	0	0	0	
9	40	8	18	-999	-999	2	0	0	0	0	0	0	0	0	
10	40	12	8	-999	-999	2	0	0	0	0	0	0	0	0	
11	40	10	8	-999	-999	2	0	0	0	0	0	0	0	0	
12	40	8	8	-999	-999	2	0	0	0	0	0	0	0	0	
13	40	6	8	-999	-999	2	0	0	0	0	0	0	0	0	
14	40	4	8	-999	-999	2	0	0	0	0	0	0	0	0	
15	40	4	10	-999	-999	2	0	0	0	0	0	0	0	0	
16	40	4	12	-999	-999	2	0	0	0	0	0	0	0	0	
17	40	4	14	-999	-999	2	0	0	0	0	0	0	0	0	
18	40	4	16	-999	-999	2	0	0	0	0	0	0	0	0	
19	40	6	16	-999	-999	2	0	0	0	0	0	0	0	0	
20	40	8	16	-999	-999	2	0	0	0	0	0	0	0	0	
21	40	8	12	-999	-999	2	0	0	0	0	0	0	0	0	
22	40	10	12	-999	-999	2	0	0	0	0	0	0	0	0	
23	40	12	12	-999	-999	2	0	0	0	0	0	0	0	0	
24	40	12	14	-999	-999	2	0	0	0	0	0	0	0	0	
25	40	12	16	-999	-999	2	0	0	0	0	0	0	0	0	
26	40	12	18	-999	-999	2	0	0	0	0	0	0	0	0	
27	40	12	20	-999	-999	2	0	0	0	0	0	0	0	0	
28	40	10	20	-999	-999	2	0	0	0	0	0	0	0	0	
29	40	8	20	-999	-999	2	0	0	0	0	0	0	0	0	
30	40	6	20	-999	-999	2	0	0	0	0	0	0	0	0	
31	40	4	20	-999	-999	2	0	0	0	0	0	0	0	0	
32	40	2	20	-999	-999	2	0	0	0	0	0	0	0	0	
33	40	0	20	-999	-999	2	0	0	0	0	0	0	0	0	
34	40	0	18	-999	-999	2	0	0	0	0	0	0	0	0	
35	40	0	12	-999	-999	2	0	0	0	0	0	0	0	0	
36	40	0	10	-999	-999	2	0	0	0	0	0	0	0	0	
37	40	0	8	-999	-999	2	0	0	0	0	0	0	0	0	
38	40	0	6	-999	-999	2	0	0	0	0	0	0	0	0	
39	40	0	4	-999	-999	2	0	0	0	0	0	0	0	0	
40	40	4	4	-999	-999	2	0	0	0	0	0	0	0	0	
41	40	4	2	-999	-999	2	0	0	0	0	0	0	0	0	
42	40	16	20	-999	-999	2	0	0	0	0	0	0	0	0	
43	12	6	18	-999	-999	2	100000	0	0	0	0	0	0	0	
44	40	16	18	-999	-999	2	0	0	0	0	0	0	0	0	
45	40	16	16	-999	-999	2	0	0	0	0	0	0	0	0	
46	40	16	14	-999	-999	2	0	0	0	0	0	0	0	0	
47	40	18	0	-999	-999	2	0	0	0	0	0	0	0	0	
48	40	20	0	-999	-999	2	0	0	0	0	0	0	0	0	
49	40	20	2	-999	-999	2	0	0	0	0	0	0	0	0	
50	40	20	4	-999	-999	2	0	0	0	0	0	0	0	0	
51	40	20	6	-999	-999	2	0	0	0	0	0	0	0	0	
52	40	18	6	-999	-999	2	0	0	0	0	0	0	0	0	
53	40	16	6	-999	-999	2	0	0	0	0	0	0	0	0	
54	40	16	8	-999	-999	2	0	0	0	0	0	0	0	0	
55	40	16	10	-999	-999	2	0	0	0	0	0	0	0	0	
56	40	16	12	-999	-999	2	0	0	0	0	0	0	0	0	
57	40	20	20	-999	-999	2	0	0	0	0	0	0	0	0	
58	40	20	18	-999	-999	2	0	0	0	0	0	0	0	0	
59	40	20	16	-999	-999	2	0	0	0	0	0	0	0	0	
60	40	20	14	-999	-999	2	0	0	0	0	0	0	0	0	
61	40	18	14	-999	-999	2	0	0	0	0	0	0	0	0	
62	40	2	0	-999	-999	2	0	0	0	0	0	0	0	0	
63	40	8	0	-999	-999	2	0	0	0	0	0	0	0	0	
64	40	4	0	-999	-999	2	0	0	0	0	0	0	0	0	
65	40	6	0	-999	-999	2	0	0	0	0	0	0	0	0	
66	40	16	0	-999	-999	2	0	0	0	0	0	0	0	0	
67	40	14	0	-999	-999	2	0	0	0	0	0	0	0	0	
68	40	12	0	-999	-999	2	0	0	0	0	0	0	0	0	
69	40	10	0	-999	-999	2	0	0	0	0	0	0	0	0	
70	40	0	16	-999	-999	2	0	0	0	0	0	0	0	0	
71	40	0	14	-999	-999	2	0	0	0	0	0	0	0	0	
72	40	0	0	-999	-999	2	0	0	0	0	0	0	0	0	
73	40	0	2	-999	-999	2	0	0	0	0	0	0	0	0	
74	12	2	2	-999	-999	2	100000	0	0	0	0	0	0	0	
75	12	18	4	-999	-999	2	100000	0	0	0	0	0	0	0	
76	12	18	16	-999	-999	2	100000	0	0	0	0	0	0	0	
77	12	10	18	-999	-999	2	100000	0	0	0	0	0	0	0	
78	40	20	22	-999	-999	2	0	0	0	0	0	0	0	0	
79	37	2	22	-999	-999	2	0	0	0	0	0	0	0	0	
80	37	4	22	-999	-999	2	0	0	0	0	0	0	0	0	
81	37	6	22	-999	-999	2	0	0	0	0	0	0	0	0	
82	37	8	22	-999	-999	2	0	0	0	0	0	0	0	0	
83	37	10	22	-999	-999	2	0	0	0	0	0	0	0	0	
84	37	12	22	-999	-999	2	0	0	0	0	0	0	0	0	
85	37	14	22	-999	-999	2	0	0	0	0	0	0	0	0	
86	37	16	22	-999	-999	2	0	0	0	0	0	0	0	0	
87	37	18	22	-999	-999	2	0	0	0	0	0	0	0	0	
88	20	18	20	-999	-999	2	0	0	0	0	0	0	0	0	
89	17	22	22	-999	-999	2	0	0	0	0	0	0	0	0	
90	27	18	18	-999	-999	2	0	0	0	0	0	0	0	0	
91	30	18	12	-999	-999	2	0	0	0	0	0	0	0	0	
92	37	14	20	-999	-999	2	0	0	0	0	0	0	0	0	
93	37	14	18	-999	-999	2	0	0	0	0	0	0	0	0	
94	37	14	16	-999	-999	2	0	0	0	0	0	0	0	0	
95	37	14	14	-999	-999	2	0	0	0	0	0	0	0	0	
96	37	14	12	-999	-999	2	0	0	0	0	0	0	0	0	
97	37	14	10	-999	-999	2	0	0	0	0	0	0	0	0	
98	37	12	10	-999	-999	2	0	0	0	0	0	0	0	0	
99	37	10	10	-999	-999	2	0	0	0	0	0	0	0	0	
100	37	8	10	-999	-999	2	0	0	0	0	0	0	0	0	
101	37	6	10	-999	-999	2	0	0	0	0	0	0	0	0	
102	37	6	12	-999	-999	2	0	0	0	0	0	0	0	0	
103	37	6	14	-999	-999	2	0	0	0	0	0	0	0	0	
104	37	8	14	-999	-999	2	0	0	0	0	0	0	0	0	
105	37	10	14	-999	-999	2	0	0	0	0	0	0	0	0	
106	37	10	16	-999	-999	2	0	0	0	0	0	0	0	0	
107	37	2	4	-999	-999	2	0	0	0	0	0	0	0	0	
108	37	2	6	-999	-999	2	0	0	0	0	0	0	0	0	
109	37	2	8	-999	-999	2	0	0	0	0	0	0	0	0	
110	37	2	10	-999	-999	2	0	0	0	0	0	0	0	0	
111	37	2	12	-999	-999	2	0	0	0	0	0	0	0	0	
112	37	2	14	-999	-999	2	0	0	0	0	0	0	0	0	
113	37	2	16	-999	-999	2	0	0	0	0	0	0	0	0	
114	37	2	18	-999	-999	2	0	0	0	0	0	0	0	0	
115	37	4	18	-999	-999	2	0	0	0	0	0	0	0	0	
